Bait_id	Protein_id	wdscore	gfpratio	NUMSPECSTOT_SUM	NUMSPECSUNIQ_SUM
TESK2	YWHAQ	209.0009188	167.5714286	69	46
TESK2	CAD	75.35218616	20.98765432	100	100
TESK2	POLR2B	160.0393662	204	6	6
TESK2	YWHAB	135.858108	121.8333333	43	18
TESK2	PI4KA	514.267986	102	3	3
TESK2	YWHAG	207.6766223	165.1428571	34	13
TESK2	YWHAE	145.7431473	89.63636364	87	70
TESK2	YWHAZ	83.27254822	76.5	54	35
TESK2	YWHAH	278.7363172	251.6	37	18
TESK2	FKBP5	825.8007818	5542	163	163
TESK2	TESK1	11399.88833	714	21	11
TESK2	CDC37	261.8513977	4284	252	252
TESK2	HSP90AB4P	10626.28275	6154	181	2
TESK2	HSP90AB2P	3148.614085	2040	231	1
TESK2	CHPF	14110.06135	170	5	5
TESK2	GCN1	101.5631012	272	8	8
TESK2	CPVL	605.9442494	170	25	25
TESK2	CPLANE1	18558.50656	782	23	2
TESK2	CACYBP	366.244517	714	21	21
TESK2	SUGT1	467.2432493	1224	36	36
SRPK1	SNRPGP15	1001.657932	56.66666667	5	5
SRPK1	MYO1C	139.4715474	68	2	2
SRPK1	NKRF	2444.372534	204	6	6
SRPK1	DHX15	104.9692018	192.6666667	34	34
SRPK1	RRP8	836.0194706	136	4	4
SRPK1	PRPF4	278.6594854	136	4	4
SRPK1	DKC1	289.5437517	76.5	9	9
SRPK1	SURF6	395.868597	170	5	5
SRPK1	LUC7L3	1867.241239	204	6	6
SRPK1	NSA2	631.5515999	68	2	2
SRPK1	TF	4666.503944	28.56	21	19
SRPK1	LTF	1675.046329	92.93333333	41	39
SRPK1	SLPI	2574.542433	34	6	6
SRPK1	HSPB1	108.0987694	204	6	6
SRPK1	MPO	5699.820609	23.53846154	9	9
SRPK1	ELANE	5976.912392	68	6	6
SRPK1	SNRNP70	157.929125	90.66666667	24	24
SRPK1	SNRPA	207.6492574	102	6	6
SRPK1	GSTP1	3214.386457	170	5	5
SRPK1	SNRPC	239.22782	136	4	4
SRPK1	TOP1	80.70892281	357	21	21
SRPK1	TOP2A	130.2218654	136	8	8
SRPK1	DDX5	90.79360671	26.27272727	34	20
SRPK1	SON	696.8919145	442	13	13
SRPK1	U2AF2	3902.071946	476	14	14
SRPK1	CALML3	901.6754788	68	2	2
SRPK1	MCM4	125.5825313	68	2	2
SRPK1	RBM34	110.7168552	238	7	7
SRPK1	NSG1	3081.005329	102	3	3
SRPK1	PTDSS1	861.7796085	68	2	2
SRPK1	MFAP1	6934.386871	374	11	11
SRPK1	DEFA1B	188.1254029	27.2	8	8
SRPK1	CEBPZ	592.151693	170	5	5
SRPK1	PRB3	323.2066072	27.2	4	4
SRPK1	SRSF11	4161.355082	238	7	7
SRPK1	NCBP1	406.1687129	102	3	3
SRPK1	MAP4K2	21935.18281	1224	36	34
SRPK1	CBX3	505.7830717	40.8	6	6
SRPK1	SRSF5	129.7661672	59.5	7	5
SRPK1	PRPF4B	5808.522775	782	23	23
SRPK1	KRR1	504.8992561	170	5	5
SRPK1	PWP1	1875.844997	204	6	6
SRPK1	URB2	868.305299	102	3	3
SRPK1	RBM39	77.66387049	714	21	21
SRPK1	RRP1B	164.3274347	306	9	9
SRPK1	PDCD11	935.8150074	578	17	17
SRPK1	RRS1	194.6639804	408	12	12
SRPK1	RNPS1	113.7743524	19.42857143	4	4
SRPK1	PUM3	876.2235008	136	4	4
SRPK1	USP39	248.6238439	102	3	3
SRPK1	HP1BP3	77.37086385	102	9	9
SRPK1	ATAD3B	89.39416161	476	14	14
SRPK1	DDX46	157.8991644	782	23	23
SRPK1	DHX30	307.647128	782	23	23
SRPK1	PHF5A	126.0362848	238	7	7
SRPK1	FTSJ3	90.02782354	119	14	14
SRPK1	SRRM1	2086.016158	170	5	5
SRPK1	PELP1	274.1101509	102	3	3
SRPK1	KRI1	495.6052523	306	9	9
SRPK1	PRPF38A	4666.352475	272	8	8
SRPK1	DDX54	392.914043	442	13	13
SRPK1	SREK1	1125.625169	68	2	2
SRPK1	DNAJC9	5644.024539	68	2	2
SRPK1	ZG16B	396.2056354	34	2	2
SRPK1	SNRNP40	1285.754583	68	2	2
SRPK1	DDX27	945.5868174	306	9	9
SRPK1	CDC5L	259.9717311	238	7	7
SRPK1	EBNA1BP2	92.01753597	578	17	17
SRPK1	C7orf50	153.4213144	306	9	9
SRPK1	DDX23	219.4752483	68	2	2
SRPK1	NIFK	251.9715597	102	3	3
SRPK1	GTPBP4	427.242571	816	24	24
SRPK1	DDX24	471.0449418	238	7	7
SRPK1	NAT10	446.0805686	340	10	10
SRPK1	XRN2	80.12830471	204	6	6
SRPK1	CCDC86	1601.254618	136	4	4
SRPK1	RPF2	332.8860305	136	4	4
SRPK1	PPAN	345.355058	408	12	12
SRPK1	DDX18	184.5068022	136	4	4
SRPK1	RBM28	770.1746826	884	26	26
SRPK1	LYAR	131.5998754	340	10	10
SRPK1	GAR1	960.8225246	136	4	4
SRPK1	BCLAF1	646.4948842	476	14	14
SRPK1	RBM27	1992.304131	68	2	2
SRPK1	PUF60	8291.139198	680	20	20
SRPK1	MRTO4	1351.706936	476	14	14
SRPK1	RALY	103.3062411	20.4	6	6
SRPK1	DIMT1	1770.557478	102	3	3
SRPK1	SRRM2	210.017862	374	22	22
SRPK1	LUC7L2	863.3524752	136	4	4
SRPK1	RRP15	84.20411828	136	4	4
SRPK1	NOC2L	199.4909559	136	4	4
SRPK1	CHTOP	280.9615303	102	3	3
SRPK1	LAS1L	108.5607884	68	2	2
MAP3K14	POLRMT	106.8948512	68	2	2
MAP3K14	IKBKB	87595.82219	2856	84	82
MAP3K14	CHUK	75489.54479	1938	57	55
MAP3K14	RRP8	418.0097353	68	2	2
MAP3K14	TIMM8A	140.3225511	68	2	2
MAP3K14	DNAJB6	128.464998	204	6	6
MAP3K14	SURF6	395.868597	170	5	5
MAP3K14	HSP90AA1	282.5210651	38.37142857	395	169
MAP3K14	HSP90AB1	250.9912229	35.4875	334	108
MAP3K14	RBM34	110.7168552	238	7	7
MAP3K14	MKI67	182.5215268	170	5	5
MAP3K14	NFKB2	53618.23312	646	19	19
MAP3K14	TRAF3	17125.23563	578	17	17
MAP3K14	RRP1B	200.8446424	374	11	11
MAP3K14	PDCD11	330.2876497	204	6	6
MAP3K14	CDC37	140.2775345	2295	135	135
MAP3K14	DHX30	133.7596209	340	10	10
MAP3K14	ZC3HAV1	572.9818914	68	2	2
MAP3K14	DDX54	151.1207858	170	5	5
MAP3K14	ZFR	139.651498	136	4	4
MAP3K14	EBNA1BP2	81.1919435	510	15	15
MAP3K14	MOV10	86.49914593	68	2	2
MAP3K14	PPAN	172.677529	204	6	6
MAP3K14	DDX18	92.25340108	68	2	2
MAP3K14	RBM28	414.7094445	476	14	14
MAP3K14	AKAP8L	94.39389016	170	5	5
MAP3K14	MAGED2	724.8369884	102	3	3
MAP3K14	NOC2L	199.4909559	136	4	4
MAP3K14	YTHDF2	461.0660658	170	5	5
MAP3K14	UTP18	543.8750822	68	2	2
MAP3K14	TIMM8B	288.7505602	68	2	2
MAP3K14	TIMM13	100.7563288	102	3	3
MAP3K14	IKBKG	141457.0739	4828	142	142
PIK3R4	PFDN1	689.87142	136	4	4
PIK3R4	TCP1	240.5910189	102	147	143
PIK3R4	DNAJB1	147.240376	272	8	8
PIK3R4	STIP1	116.1826673	39.51351351	43	43
PIK3R4	CCT6A	296.2376549	183.3939394	178	178
PIK3R4	CCT5	344.0407579	123.4347826	167	163
PIK3R4	CCT3	461.6019195	133.4339623	208	208
PIK3R4	CCT8	410.303542	127.5	270	270
PIK3R4	CCT4	473.3971049	288.3703704	229	221
PIK3R4	VBP1	2229.041212	476	14	14
PIK3R4	CCT2	423.5014528	289.8947368	324	324
PIK3R4	BECN1	75.1267232	68	3	3
PIK3R4	PIK3C3	47974.20858	578	17	17
PIK3R4	NRBF2	75.1267232	68	3	3
PIK3R4	PFDN5	1341.983034	272	8	8
PIK3R4	CCT7	500.3537533	206.6842105	231	231
PIK3R4	PFDN4	853.5322358	136	4	4
PIK3R4	PFDN2	105.9473699	408	12	12
PKMYT1	CCNB2	83130.63886	2788	82	82
PKMYT1	ATP1A1	85.96685392	221	13	13
PKMYT1	CDK1	38292.42079	6664	196	196
PKMYT1	CCNB1	35112.33431	2006	59	59
PKMYT1	CCNA2	6968.423791	510	15	15
PKMYT1	CANX	125.4925436	40.18181818	13	13
PKMYT1	CKS2	5096.301089	136	4	4
PKMYT1	HADHA	95.35833702	340	10	10
PKMYT1	BAG6	169.6676156	68	2	2
PKMYT1	HADHB	333.8074906	238	7	7
PKMYT1	CKS1B	8529.153333	238	7	7
PKMYT1	PRKDC	77.66679557	54.09090909	70	70
PKMYT1	BASP1	127.9898345	34	5	5
PKMYT1	SKP2	8402.95813	272	8	8
PKMYT1	BRI3BP	167.4890106	68	2	2
PKMYT1	GLG1	107.2214218	34	2	2
PKMYT1	SMC4	81.84476266	238	7	7
PKMYT1	VAPA	191.3009844	102	3	3
MAP3K3	TCP1	81.83367991	34.69387755	50	50
MAP3K3	CCT3	117.6197199	34	53	53
MAP3K3	CCT8	85.0999939	26.44444444	56	56
MAP3K3	CCT4	82.68945064	50.37037037	40	40
MAP3K3	YWHAG	109.9464471	87.42857143	18	6
MAP3K3	YWHAH	105.4677957	95.2	14	4
MAP3K3	MAP2K5	2594.480037	102	3	3
MAP3K3	TRAF7	34544.12905	1156	34	34
MAP3K3	CCT7	77.97720831	32.21052632	36	36
VRK1	ACACB	75.31068469	68	2	2
VRK1	RPA1	2100.739532	68	2	2
VRK1	EMD	137.2037617	80.75	19	19
VRK1	CPVL	96.95107991	27.2	4	4
EIF2AK1	HSP90AA1	502.8159716	68.29142857	703	449
EIF2AK1	HSP90AB1	332.1500614	46.9625	442	188
EIF2AK1	ARRB2	16076.71818	442	13	13
EIF2AK1	FKBP5	364.7708975	2448	72	72
EIF2AK1	CDC37	204.701291	3349	197	197
EIF2AK1	CACYBP	209.2825811	408	12	12
EIF2AK1	STUB1	110.8556225	306	9	9
RIOK1	SUPT5H	1992.304131	68	2	2
RIOK1	PRMT5	418781.6969	40902	1203	1203
RIOK1	WIZ	45152.19631	544	16	16
RIOK1	ACP1	5623.134048	476	14	14
RIOK1	CLNS1A	53618.23312	646	19	19
RIOK1	WDR77	198186.2865	8126	717	717
RIOK1	COPRS	25398.11043	306	9	9
RIOK1	EPB41L3	1491.616146	646	19	19
RIOK1	FARP1	3802.930016	340	10	10
MKNK1	SEC16A	126.5105309	29.46666667	13	13
MKNK1	UBR5	259.4228825	238	7	7
MKNK1	TP53	368.5116753	40.18181818	13	13
MKNK1	MAPK3	4055.585417	43.71428571	9	3
MKNK1	MAPK1	3866.387092	544	16	10
MKNK1	NUP214	257.0472724	102	3	3
MKNK1	FRK	5309.59513	2278	67	67
MKNK1	EIF4G1	106.1653214	578	17	17
MKNK1	MAPK14	18074.20759	1462	43	43
MKNK1	CPSF6	124.8534522	68	2	2
MKNK1	CCDC149	5644.024539	68	2	2
MKNK1	PUSL1	14110.06135	170	5	5
MKNK1	CAMKK1	1407.490125	68	2	2
MKNK1	NUP210	86.24456208	136	4	4
MKNK1	RAD50	216.9690398	260.6666667	23	23
MKNK1	MKNK2	878.9496947	1394	94	1
RIOK2	MACROH2A1	84.31657916	272	8	8
RIOK2	LMNA	193.705034	26.15384615	10	9
RIOK2	SNRPA	103.8246287	51	3	3
RIOK2	SNRPC	179.420865	102	3	3
RIOK2	H2AZ1	321.4775437	106.5333333	47	4
RIOK2	CLTCL1	170.4203773	136	16	2
RIOK2	DBN1	300.7043455	204	6	6
RIOK2	H2AC20	177.3645922	64.16129032	117	7
RIOK2	BCLAF1	92.35641203	68	2	2
RIOK2	STOML2	260.5273024	68	2	2
RIOK2	RALY	137.7416548	27.2	8	8
RIOK2	ACIN1	89.03245453	68	2	2
RIOK2	RTRAF	404.5199229	68	2	2
CDK19	MED19	7987.01845	272	8	8
CDK19	MED7	22576.09816	272	8	8
CDK19	MED14	85934.68421	2584	76	76
CDK19	MED24	35081.23822	1190	35	35
CDK19	MED6	8068.56722	272	8	8
CDK19	CCNC	16024.02763	544	16	16
CDK19	MCM3	95.29446399	68	2	2
CDK19	MCM4	125.5825313	68	2	2
CDK19	MAPK8	1868.89731	68	2	2
CDK19	MCM2	323.1373541	68	2	2
CDK19	NCAPD2	248.7530432	68	2	2
CDK19	MED22	5644.024539	68	2	2
CDK19	MED1	51294.58158	1598	47	47
CDK19	CDC37	73.7755922	1207	71	71
CDK19	MED27	8466.036809	102	3	3
CDK19	MED13L	23979.97628	1122	33	31
CDK19	MED25	6686.632644	204	6	6
CDK19	MED12L	53618.23312	646	19	12
CDK19	ERC1	4803.092817	2006	59	59
CDK19	LSM14A	257.8582057	238	7	7
CDK19	MED12	94587.39254	4692	138	131
CDK19	MTBP	5991.97332	170	5	5
CDK19	MED8	8050.635452	272	8	8
CDK19	MED15	13385.85204	714	21	21
CDK19	MED20	4064.015182	136	4	4
CDK19	MED4	16335.17621	850	25	25
CDK19	MED17	16182.53928	1122	33	33
CDK19	MED9	6993.794997	238	7	7
CDK19	MED29	5135.008881	170	5	5
CDK19	MED13	72342.72344	2312	68	66
CDK19	MED23	41285.25001	1292	38	38
CDK19	MED16	28279.42287	952	28	28
CDK19	MED31	5644.024539	68	2	2
TSSK6	HAX1	116.4765092	476	14	14
TSSK6	AIP	99.12277059	102	3	3
TSSK6	POLR3A	115.4123533	102	3	3
TSSK6	UBR5	185.3020589	170	5	5
TSSK6	HSP90AA1	461.3318658	62.65714286	645	328
TSSK6	HSP90AB1	396.0250732	55.99375	527	234
TSSK6	HLA-C	151.5183842	170	5	5
TSSK6	TCP1	122.7505199	52.04081633	75	73
TSSK6	CAD	88.16205781	24.55555556	117	117
TSSK6	POLR2B	160.0393662	204	6	6
TSSK6	CCT6A	101.5196458	62.84848485	61	61
TSSK6	CCT5	164.8099439	59.13043478	80	74
TSSK6	CCT3	190.8546398	55.16981132	86	86
TSSK6	CCT8	136.7678473	42.5	90	90
TSSK6	CCT4	163.311665	99.48148148	79	71
TSSK6	CCT2	143.7813574	98.42105263	110	110
TSSK6	FKBP5	668.7466453	4488	132	132
TSSK6	CHD4	87.70132858	68	4	4
TSSK6	CDC37	224.4440551	3672	216	216
TSSK6	HSD17B12	77.13301407	102	3	3
TSSK6	HSP90AA5P	901.0822452	1258	67	1
TSSK6	SPOUT1	121.8164145	68	2	2
TSSK6	LSM14A	184.1844327	170	5	5
TSSK6	LARP4B	343.0535499	102	3	3
TSSK6	MTR	145.803892	68	2	2
TSSK6	CCT7	192.7769872	79.63157895	89	89
TSSK6	MAPKAP1	243.1884382	68	2	2
TSSK6	CLPB	382.1425388	136	4	4
TSSK6	TRABD	121.6099927	136	4	4
TSSK6	BCLAF1	92.35641203	68	2	2
TSSK6	THRAP3	106.0471269	95.2	14	14
TSSK1B	AIP	198.2455412	204	6	6
TSSK1B	TIMM8A	210.4838267	102	3	3
TSSK1B	ATP5PD	555.3446778	102	3	3
TSSK1B	HSP90AA1	535.0019157	72.66285714	748	338
TSSK1B	HSP90AB1	492.2133263	69.59375	655	240
TSSK1B	MCM3	142.941696	102	3	3
TSSK1B	TPP2	183.168757	68	2	2
TSSK1B	STIP1	191.8364971	65.24324324	71	71
TSSK1B	CTNNB1	604.6066528	68	2	2
TSSK1B	ST13	486.030762	340	10	10
TSSK1B	RAB7A	190.8389119	102	3	3
TSSK1B	AK2	79.18585779	45.33333333	4	4
TSSK1B	ATP5MF	104.3898003	68	2	2
TSSK1B	PRKCE	21520.99931	935	55	55
TSSK1B	FKBP4	1755.375445	352.75	83	83
TSSK1B	FKBP5	577.553921	3876	114	114
TSSK1B	DCTN2	85.79353158	102	3	3
TSSK1B	PTGES3	518.2540225	314.5	37	37
TSSK1B	FAM229B	11288.04908	136	4	4
TSSK1B	CACYBP	749.9292491	1462	43	43
TSSK1B	BAG5	233.0597775	136	4	4
TSSK1B	STUB1	234.0285363	646	19	19
TSSK1B	NUDC	770.9938587	102	3	3
TSSK1B	SUGT1	285.5375413	748	22	22
PINK1	CLUH	6973.064458	238	7	7
PINK1	COL15A1	75.1267232	68	2	2
PINK1	SERPINB4	177.2236172	204	6	6
PINK1	SQSTM1	114.9919494	68	2	2
PINK1	PIP4P2	1443.258365	136	4	4
PINK1	CLPB	286.6069041	102	3	3
WNK3	PIK3C2A	189074.8221	2278	67	67
WNK3	GAK	10636.45618	306	9	9
WNK3	SEC16A	233.5579032	54.4	24	24
WNK3	HIP1R	22576.09816	272	8	8
WNK3	AP2A2	32906.88804	1360	40	19
WNK3	AP2A1	60755.42342	2380	70	49
WNK3	CLTB	593.6303941	884	26	22
WNK3	IGF2R	59262.25766	714	21	21
WNK3	EPS15	13373.26529	408	12	12
WNK3	CLTCL1	221453.6756	4148	244	2
WNK3	AP2B1	69290.42934	1734	51	42
WNK3	CLTC	881.7805104	108.4373333	1196	949
WNK3	AP1B1	375.633616	340	20	1
WNK3	CLINT1	14865.52774	1462	43	43
WNK3	RALBP1	28220.1227	340	10	10
WNK3	STON2	14110.06135	170	5	5
WNK3	AP2M1	34033.70957	952	28	28
WNK3	REPS1	19754.08589	238	7	7
WNK3	CPVL	121.1888499	34	5	5
WNK3	WNK1	236831.9724	20536	604	234
WNK3	BMP2K	67728.29447	816	24	24
WNK3	VTI1B	5644.024539	68	2	2
WNK3	STK39	19754.08589	238	7	7
WNK3	WNK2	331188.4459	12138	357	27
WNK3	EPN1	14110.06135	170	5	5
STK33	SCO2	340.0737245	374	11	11
STK33	GLUD1	127.647239	374	11	11
STK33	HSP90AA1	912.6503268	123.9542857	1276	611
STK33	HSP90AB1	1051.307547	148.64375	1399	734
STK33	HCK	13289.34891	1428	42	42
STK33	CNP	111.3871789	170	5	5
STK33	CAD	94.94375456	26.44444444	126	126
STK33	CANX	115.839271	37.09090909	12	12
STK33	BSG	121.2635857	85	5	5
STK33	FKBP5	962.5898683	6460	190	190
STK33	CDC37	387.5816323	6341	373	373
STK33	FAR1	352.4453611	136	4	4
STK33	YME1L1	626.9078728	442	13	13
STK33	SDF2L1	98.22804609	102	3	3
PRKD2	ACOT7	723.5877492	68	2	2
PRKD2	PDCD5	127.5120803	68	2	2
PRKD2	GLRX3	824.705207	102	3	3
PRKD2	PRKD3	37036.2026	1020	30	5
PRKD2	HPRT1	833.0398609	51	3	3
PRKD2	GOT2	546.9534493	136	4	4
PRKD2	PGK1	123.8824755	30.22222222	16	16
PRKD2	ALDH2	322.3045649	102	3	3
PRKD2	P4HB	86.65186666	19.42857143	8	8
PRKD2	ANXA5	204.64993	22.66666667	2	2
PRKD2	ESD	217.8558806	68	2	2
PRKD2	PCNA	176.591214	40.8	6	6
PRKD2	ETFA	422.3954678	68	2	2
PRKD2	EZR	230.417056	34	4	4
PRKD2	CBR1	224.0850652	34	2	2
PRKD2	UBA1	215.7713277	26.60869565	18	18
PRKD2	PPIB	484.9626751	102	3	3
PRKD2	AHCY	595.5875375	21.63636364	7	7
PRKD2	MSN	482.5344206	68	4	4
PRKD2	TKT	340.5208802	22.66666667	8	8
PRKD2	PRDX6	297.2701931	45.33333333	8	8
PRKD2	PEBP1	893.2413267	40.8	12	12
PRKD2	SHMT2	350.2070825	25.5	12	12
PRKD2	RDX	331.9059331	68	4	4
PRKD2	MDH1	844.4695979	34	3	3
PRKD2	MDH2	159.6334557	25	25	25
PRKD2	HINT1	585.871399	42.5	5	5
PRKD2	GDI2	211.224537	68	10	10
PRKD2	PGD	496.1712661	59.5	7	7
PRKD2	ARHGDIA	368.3290909	136	4	4
PRKD2	PSME3	467.0181721	102	3	3
PRKD2	EIF5A	128.7891777	26.44444444	7	7
PRKD2	TMSB10	2100.739532	68	2	2
PRKD2	BASP1	102.3918676	27.2	4	4
PRKD2	FKBP4	169.192814	34	8	8
PRKD2	GLO1	407.4934864	45.33333333	4	4
PRKD2	TXNDC5	200.4480763	68	2	2
PRKD2	PARK7	965.3685035	90.66666667	8	8
STRADB	TIMM8A	140.3225511	68	2	2
STRADB	TCP1	160.3940126	68	98	94
STRADB	CCT6A	124.8192366	77.27272727	75	67
STRADB	CCT5	131.8479551	47.30434783	64	60
STRADB	CCT3	184.1969198	53.24528302	83	83
STRADB	CCT8	132.2089191	41.08333333	87	87
STRADB	CCT4	128.1686485	78.07407407	62	54
STRADB	CCT2	90.19012421	61.73684211	69	69
STRADB	STK11	284034.4552	12342	363	363
STRADB	CCT6B	128.9465036	306	16	1
STRADB	CCT7	153.7883831	63.52631579	71	71
STRADB	STUB1	123.1729138	340	10	10
STRADB	SUGT1	181.7057081	476	14	14
STRADB	CAB39	118030.2357	3706	109	109
STRADB	TIMM13	167.9272147	170	5	5
NUAK2	AP3D1	377.1129803	204	6	6
NUAK2	PPP1R12A	88703.33485	4590	135	134
NUAK2	EPB41L2	845.6480114	374	11	11
NUAK2	AHCYL1	1160.40132	204	6	6
NUAK2	SFN	135.3406054	136	8	6
NUAK2	PIP4K2A	1667.839014	272	8	8
NUAK2	PPP1CB	329.6506244	238	49	23
NUAK2	CSNK2B	143.3284593	68	2	2
NUAK2	TCOF1	97.78307794	59.5	14	14
NUAK2	FIP1L1	3695.666223	34	6	6
NUAK2	VANGL1	9914.114821	272	8	8
NUAK2	AP3S1	112.6900848	102	4	4
NUAK2	USP9X	288.301806	612	18	18
NUAK2	NAF1	862.3526147	204	6	6
NUAK2	AGAP3	5644.024539	68	2	2
NUAK2	PPP1R9B	496.2142145	170	5	5
NUAK2	MMTAG2	389.1562239	136	4	4
NUAK2	PPP1R12C	14423.90998	476	14	14
NUAK2	LACRT	247.8208461	102	3	3
NUAK2	TRIOBP	5465.975994	306	9	9
NUAK2	WDR6	126.968074	374	11	11
NUAK2	RAI14	3803.16727	408	12	12
NUAK2	PPP1R9A	521.6599729	68	2	2
NUAK2	SRRM2	696.8774511	1241	73	73
NUAK2	EPB41L3	706.5550165	306	9	9
MYLK2	MYO1B	409.1861131	170	5	5
MYLK2	RPS6KA4	1405.393178	68	2	2
MYLK2	CDK1	976.8474691	170	5	4
MYLK2	POLR2A	595.2412237	136	4	4
MYLK2	POLR2B	160.0393662	204	6	6
MYLK2	ACAA2	1943.62011	170	5	5
MYLK2	RACK1	80.77557459	19.68421053	11	11
MYLK2	CDK16	4227.72472	102	3	2
MYLK2	FHL1	1117.90056	102	3	3
MYLK2	FBXO11	25398.11043	306	9	9
MYLK2	YME1L1	337.5657777	238	7	7
MYLK2	TES	14110.06135	170	5	5
SLK	ENSA	1117.90056	25.5	3	3
SLK	GYS1	108.3313728	238	7	6
SLK	RRM2	530.2765512	68	2	2
SLK	YAP1	649072.1759	5236	462	462
SLK	GYG1	87.13016983	136	4	4
SLK	SUB1	91.16819698	22.66666667	4	4
SLK	MAP2K1	1664.388796	238	7	7
SLK	EXOSC2	82.70111937	68	2	2
SLK	MAPK1IP1L	319.5839352	68	2	2
SLK	DDX27	210.1304039	68	2	2
SLK	CDC5L	148.5552749	136	4	4
SLK	RBM28	88.86630953	102	3	3
SLK	DAPK2	64906.2822	782	23	23
TAOK3	STATH	241.8660538	34	5	5
TAOK3	TAOK1	113747.287	10438	307	63
TAOK3	BTBD1	8466.036809	102	3	3
TAOK3	STK26	3910.365119	612	18	13
TAOK3	TAOK2	562.197608	1156	68	1
TAOK3	USP15	19754.08589	238	7	7
SRMS	HAX1	91.51725723	374	11	11
SRMS	P4HA2	75.1267232	68	2	2
SRMS	HSP90AA1	249.6198778	33.90285714	349	189
SRMS	HSP90AB1	224.6897474	31.76875	299	137
SRMS	MAP2K2	362.0969075	68	2	2
SRMS	LONP1	123.6815774	306	9	9
SRMS	CDC42	89.19924906	272	8	8
SRMS	FKBP5	440.7648344	2958	87	87
SRMS	CDC37	89.36198492	1462	86	86
SRMS	HSP90AB4P	102.9413832	646	31	1
SRMS	MTR	947.7252983	442	13	13
SRMS	CLPB	382.1425388	136	4	4
SRMS	PTRH2	75.1267232	68	2	2
PLK3	AIP	330.4092353	340	10	10
PLK3	TOP2A	81.3886659	85	5	5
PLK3	MKI67	182.5215268	170	5	5
PLK3	PURA	91.88299211	68	2	2
PLK3	LARP1	133.4891772	238	7	7
PLK3	LARP4	167.9810398	68	2	2
PLK3	TRMT61A	86.61742844	68	2	2
PLK3	SRPK1	175.3881886	102	3	3
PLK3	MOV10	302.7470108	238	7	7
PLK3	MRTO4	193.1009908	68	2	2
POMK	ESYT2	10843.14909	340	10	10
POMK	ILVBL	205.4876046	204	6	6
POMK	PGRMC1	255.4853889	90.66666667	8	6
POMK	PSMD14	179.32105	306	9	9
POMK	SCD	75.1267232	68	3	3
POMK	EI24	16932.07362	204	6	6
POMK	CDIPT	9301.430126	272	8	8
POMK	CLGN	127737.1538	3536	104	94
POMK	XPO1	816.7168901	646	19	19
POMK	SCAMP2	16932.07362	204	6	6
POMK	PGRMC2	13806.13227	442	13	11
POMK	SURF4	3343.316322	102	3	3
POMK	SPTLC1	13341.08714	374	11	11
POMK	TM9SF1	16932.07362	204	6	6
POMK	B4GAT1	16932.07362	204	6	6
POMK	XPOT	3023.824746	306	9	9
POMK	ACSL4	6825.97621	680	20	16
POMK	LRP5	75.1267232	68	3	1
POMK	LRP6	56440.24539	680	20	19
POMK	ATP5PD	1851.148926	340	10	10
POMK	ATP5MG	8466.036809	102	3	3
POMK	CPD	16932.07362	204	6	6
POMK	B3GAT3	36686.15951	442	13	13
POMK	RTN3	5644.024539	68	2	2
POMK	SMC2	3183.097061	510	15	15
POMK	ACSL3	8775.272327	986	29	25
POMK	CDS2	1992.304131	68	2	2
POMK	GLUD1	127.647239	374	11	11
POMK	HLA-A	1229.066457	1054	31	23
POMK	RPN1	227.5678704	1700	50	50
POMK	RPN2	262.6589702	918	27	27
POMK	ATP1A1	165.3208729	425	25	25
POMK	SLC3A2	138.5279354	680	20	20
POMK	SRPRA	112.6900848	102	3	3
POMK	HLA-C	727.2882441	816	24	18
POMK	CLU	4002.744539	306	9	9
POMK	IMPDH2	112.5091662	34	5	5
POMK	ATP2A2	441.1680464	1258	37	37
POMK	ATP5PF	3736.275391	204	6	6
POMK	M6PR	14110.06135	170	5	5
POMK	TUBG1	205.5316689	204	6	6
POMK	ATP5PB	201.8683628	204	6	6
POMK	CERS1	19754.08589	238	7	7
POMK	CANX	11352.24856	3634.909091	1176	1166
POMK	ATP5F1D	128.8405405	408	12	12
POMK	KIF5B	229.202741	102	3	3
POMK	MAN1A1	8466.036809	102	3	3
POMK	COPB2	665.8034631	272	8	8
POMK	BSG	121.2635857	85	5	5
POMK	FDFT1	1250.528776	238	7	7
POMK	GGCX	11288.04908	136	4	4
POMK	DDOST	1622.016748	918	27	27
POMK	HADHA	123.9658381	442	13	13
POMK	LRPPRC	623.4167847	102	6	6
POMK	STT3A	5127.205476	374	11	11
POMK	ATP5PO	658.7866684	612	18	18
POMK	ARCN1	210.960554	340	10	10
POMK	PSMD8	782.2282255	272	8	8
POMK	PTDSS1	3016.22863	238	7	7
POMK	FASN	79.46555569	52.24390244	63	63
POMK	ALDH3A2	205.6654386	374	11	11
POMK	PSMD7	207.2472755	408	12	12
POMK	DGKE	184.2565851	102	3	3
POMK	COPB1	3367.516235	340	10	10
POMK	COPA	4366.160101	816	24	24
POMK	SLC16A1	220.2921489	102	3	3
POMK	CSE1L	346.4162695	340	20	20
POMK	HADHB	238.4339218	170	5	5
POMK	ATP5F1E	4009.284368	136	4	4
POMK	SEC61B	99.1554688	102	3	3
POMK	SEC61A1	7567.711754	918	27	19
POMK	PSMC1	88.1342652	187	22	19
POMK	RPS15	88.05882479	272	8	8
POMK	PRKDC	306.2290797	213.2727273	276	275
POMK	SLC25A11	101.0321925	22.66666667	10	10
