bait	prey	significant	HCDP	subcell_localization	logFC_APMS	padj_APMS	logFC_TbID	padj_TbID	method
ArafS214P	ANKH	TbID	yes	NA	NA	NA	1.35252252195545	1.53212290513038e-10	TbID
BrafWT	ANKH	TbID	yes	NA	NA	NA	0.931075465605731	4.30463661770432e-08	TbID
BrafV600E	ANKH	TbID	yes	NA	NA	NA	0.895538087449772	1.50320468191179e-08	TbID
ArafS214P	ANKMY2	core	no	cytosol	3.24821118068158	5.4585095876224e-08	0.998840537982533	1.01832765148018e-07	Both
Raf1S257L	ANKMY2	shared	no	cytosol	2.61267028547004	2.91104962023606e-09	0.749053024243736	8.58200038412362e-08	Both
Raf1D486A	ANKMY2	core	no	cytosol	3.1253528050107	1.06182263691311e-09	1.04995417527735	1.1961161634662e-09	Both
Raf1WT	ANKMY2	shared	no	cytosol	2.02335788049099	9.93522383642714e-08	0.666041283390406	1.38466370657619e-07	Both
ArafWT	ANKMY2	core	no	cytosol	4.23607372821348	1.19586013450153e-11	1.62776280993041	1.67923118251669e-09	Both
ArafD447A	ANKMY2	core	no	cytosol	3.92051626206879	4.00984960622044e-11	1.28795165400259	9.11402750839814e-10	Both
Raf1S259F	ANKMY2	shared	no	cytosol	2.52733201558424	5.73439559659931e-08	0.691099840020082	3.25001480268994e-08	Both
MEK2AA	ANKRA2	TbID	no	NA	NA	NA	2.13790675379104	8.7423033833977e-11	TbID
MEK2DD	ANKRA2	TbID	no	NA	NA	NA	2.17260207650123	8.68331038393076e-11	TbID
MEK2WT	ANKRA2	TbID	no	NA	NA	NA	1.32349377619939	1.46708425428512e-08	TbID
ArafWT	ANKRD10	AP-MS	no	NA	1.32639536643653	1.31066412296248e-05	-0.440718770592265	0.00193804400545949	Both
ERK1WT	ANKRD10	shared	no	NA	0.985671358964287	0.000539140872707029	0.570811904500924	0.000716368114107566	Both
NrasQ61R	ANKRD10	shared	no	NA	0.759398114899113	0.00212329403742994	0.781477302850657	1.64788017971008e-05	Both
BrafV600E	ANKRD18A	TbID	no	NA	NA	NA	1.09924061358051	2.29811734686264e-06	TbID
Raf1S259F	ANKRD18A	TbID	no	NA	NA	NA	0.998583859266781	2.68990539349768e-06	TbID
ArafS214P	ANKRD18A	TbID	no	NA	NA	NA	1.16142868448587	3.05729699912006e-07	TbID
Raf1S257L	ANKRD18A	TbID	no	NA	NA	NA	1.21082829002484	2.73719178404671e-07	TbID
BrafG469A	ANKRD22	TbID	no	NA	NA	NA	1.55632990654189	9.78301402615157e-09	TbID
ArafWT	ANKRD28	AP-MS	no	cytosol	1.33650165965764	2.67038785812814e-08	-0.392320162119099	0.000137316811491126	AP-MS
ArafS214P	ANKRD28	AP-MS	no	cytosol	1.28063466637267	2.58001218272198e-06	-0.178513548699851	0.0283790162698694	AP-MS
Raf1S257L	ANKRD28	AP-MS	no	cytosol	1.73459324315692	2.5450451197659e-09	-0.362177702103082	0.000225156527753043	AP-MS
Raf1S259F	ANKRD28	AP-MS	no	cytosol	1.58441070661155	6.07673508831515e-07	-0.178611627097695	0.019405792475806	AP-MS
ERK1WT	ANKRD34A	TbID	no	NA	NA	NA	1.52559149371383	4.71641656528481e-05	TbID
ERK2DD	ANKRD34A	TbID	no	NA	NA	NA	0.988814958322606	0.000687954900898022	TbID
ERK2AA	ANKRD34A	TbID	no	NA	NA	NA	1.44679737705348	2.27739646960727e-05	TbID
ERK1DD	ANKRD34A	TbID	no	NA	NA	NA	0.986273420663685	0.00181210259258734	TbID
ERK2WT	ANKRD34A	TbID	no	NA	NA	NA	0.861867305978309	0.00142885180284865	TbID
ERK1AA	ANKRD34A	TbID	no	NA	NA	NA	0.927714902037321	0.000591473352014132	TbID
ArafWT	ANKRD40	AP-MS	no	Golgi	1.5557893291761	1.17022070170166e-05	0.0614797114299158	0.685736105925249	AP-MS
ArafD447A	ANKRD40	shared	no	Golgi	1.52490880641369	5.23824174881971e-06	0.361269866939198	0.0298048088952892	AP-MS
ArafS214P	ANKRD40	AP-MS	no	Golgi	1.6724799636246	3.49917001521642e-06	0.320605591491627	0.0753850961433212	AP-MS
ArafWT	ANKRD49	TbID	no	cytosol	NA	NA	2.62357766834905	0.00187000374282073	TbID
NrasQ61K	ANKRD49	TbID	no	cytosol	NA	NA	1.58452543967845	0.0465298112632329	TbID
Raf1S259F	ANKRD49	TbID	no	cytosol	NA	NA	1.88924945707337	0.0118584070709876	TbID
ArafS214P	ANKRD49	TbID	no	cytosol	NA	NA	1.91213623522933	0.0112078444209114	TbID
Raf1S257L	ANKRD49	TbID	no	cytosol	NA	NA	1.98908515813866	0.00918926453126676	TbID
MEK2DD	ANKRD49	TbID	no	cytosol	NA	NA	1.88493405585604	0.0117014440549928	TbID
Raf1WT	ANKRD49	TbID	no	cytosol	NA	NA	2.07347389746729	0.0074368219201197	TbID
Raf1D486A	ANKRD49	TbID	no	cytosol	NA	NA	2.54418609451114	0.0017314453477828	TbID
ArafD447A	ANKRD49	TbID	no	cytosol	NA	NA	2.60858031479718	0.00144878683849681	TbID
MEK2WT	ANKRD52	TbID	no	cytosol	-0.0685155329797023	0.686442403646638	1.03798269650756	1.84314022147521e-09	Both
ArafWT	ANKRD52	AP-MS	no	cytosol	1.17233610956439	2.33694849501296e-07	0.099889066585001	0.133130046747507	Both
ArafS214P	ANKRD52	shared	no	cytosol	1.28702562208608	2.82780762276784e-06	0.292841459800238	0.000511090872653941	Both
Raf1S257L	ANKRD52	AP-MS	no	cytosol	1.44708259037278	2.14546450951728e-08	-0.150341201638132	0.0301988333630351	Both
MEK1WT	ANKRD52	TbID	no	cytosol	-0.055294518697905	0.767779372146107	1.0434588639735	2.30466428481878e-09	Both
MEK2AA	ANKRD52	TbID	no	cytosol	0.0798657214225129	0.599490135667321	1.39314555295919	9.78204007682479e-11	Both
MEK2DD	ANKS1A	TbID	no	cytosol	-0.075103581357937	0.426068108771217	0.927358970643309	2.92034426699336e-09	TbID
MEK2DD	ANKS1B	AP-MS	no	NA	1.19135600154497	0.0465285047863336	NA	NA	AP-MS
ArafS214P	ANKS3	AP-MS	no	cytosol	1.25829238806638	0.000758060404795528	0.491887739875152	0.275723291895411	AP-MS
ERK2DD	ANO8	AP-MS	no	NA	1.01869116063496	3.62996204902594e-05	0.0513033989675222	0.484052027206737	AP-MS
ERK2WT	ANO8	AP-MS	no	NA	1.29045119234482	3.40562183214932e-06	-0.0249939097633114	0.778448297363259	AP-MS
KrasG12D	ANP32A	AP-MS	no	cytosol	0.747359771088478	4.28795179023491e-05	-0.559390286246934	0.395763452572085	AP-MS
KrasS17N	ANP32A	AP-MS	no	cytosol	0.732622645646371	3.59878104888279e-05	0.293051122830253	0.242442326193549	AP-MS
KrasG12V	ANP32A	AP-MS	no	cytosol	0.73476666678782	7.55927107785369e-06	0.398530331700337	0.129541908117232	AP-MS
KrasWT	ANP32B	AP-MS	no	cytosol	1.09196404734046	4.49219514876108e-06	NA	NA	AP-MS
KrasG12V	ANP32B	AP-MS	no	cytosol	1.14663581309139	1.19447886330649e-07	NA	NA	AP-MS
KrasG12D	ANP32B	AP-MS	no	cytosol	1.15466200105275	4.77286082099782e-07	NA	NA	AP-MS
KrasS17N	ANP32B	AP-MS	no	cytosol	1.16359407255138	1.62829263234161e-06	NA	NA	AP-MS
MEK2DD	ANXA1	TbID	yes	cytosol	0.856021778363463	0.111669481957233	1.27338047050611	4.97658399981969e-09	TbID
MEK2DD	ANXA2	TbID	yes	actin_cytoskeleton	-0.111823650286777	0.414733523659361	1.50877973661248	2.77929697522918e-11	Both
KrasWT	ANXA2	TbID	yes	actin_cytoskeleton	0.205319743737077	0.0624018745785045	1.03551659796321	8.56148741106011e-07	Both
BrafG469A	ANXA2	shared	yes	actin_cytoskeleton	1.21812732024424	1.05821712891954e-06	0.213957977394316	0.00127356702514864	Both
HrasG13R	ANXA5	TbID	yes	cytosol	-0.030021327110052	0.969635334768905	1.14553407317785	1.80124982052599e-08	Both
ArafD447A	ANXA5	shared	yes	cytosol	1.58511861081236	0.0221160749385734	0.269328061778125	0.00222686033071199	Both
Raf1S259F	ANXA5	AP-MS	yes	cytosol	1.27262237110961	0.04365026739419	0.112647981983428	0.238811607278031	Both
HrasQ61R	ANXA5	TbID	yes	cytosol	-0.0419594857518262	0.965508588279271	0.805771705128912	1.17178580262066e-06	Both
ArafS214P	ANXA5	shared	yes	cytosol	1.74827252793697	0.00823394333216489	0.78905113920839	3.84516524991223e-07	Both
KrasWT	ANXA6	TbID	no	cytosol	NA	NA	2.07976528546265	3.61376035366672e-05	TbID
MEK1AA	ANXA7	shared	no	cytosol	1.02837981284643	0.000268513266704789	0.335656335385743	0.00025803951268343	Both
Raf1D486A	ANXA7	TbID	no	cytosol	-0.385608797292092	0.0333644386779249	0.901334195647975	3.10977465077998e-08	Both
Raf1D486A	ANXA8L1	TbID	no	NA	NA	NA	1.70757207437821	6.56394232599599e-06	TbID
KrasG12V	AP3B1	shared	yes	lysosome	0.321125575354827	0.000160627469863125	0.878590701022416	4.82019527962019e-07	TbID
KrasG12D	AP3B1	shared	yes	lysosome	0.287751710610584	0.000537435065056189	0.99625690721899	1.61016648328802e-07	TbID
KrasS17N	AP3B1	shared	yes	lysosome	0.300183850851527	0.000833627983047396	0.829276740246119	4.7664200222844e-08	TbID
ArafWT	AP3M1	TbID	no	lysosome	-0.148029938601831	0.280074229511479	0.953657613858711	9.1312686310433e-10	TbID
ArafD447A	AP3M1	TbID	no	lysosome	0.170925421428261	0.254106065425943	0.920243278169446	2.93321175404417e-09	TbID
BrafWT	AP3M1	TbID	no	lysosome	-0.0468614464615697	0.809687444049635	0.987725461806124	1.82738651196861e-09	TbID
MEK2DD	AP3S2	TbID	yes	NA	-0.0548223899234858	0.782434400241088	0.955644232777384	7.9646166428497e-08	TbID
BrafD594N	APBA1	AP-MS	no	NA	1.23068579381165	0.00268894602272549	-0.616152011883652	0.0483067211151914	Both
ArafWT	APBA1	AP-MS	no	NA	1.47023202605754	0.00017216653769543	-0.515870637360552	0.0313148184364233	Both
MEK2DD	APBA1	TbID	no	NA	-0.136269602464913	0.801150936603322	1.28876079681694	3.82608640480277e-05	Both
ArafWT	APBA2	AP-MS	no	cytosol	1.49770264486342	1.72445651171035e-07	-0.161962807548879	0.0438682179273602	AP-MS
ArafS214P	APC	shared	yes	actin_cytoskeleton	1.18651431864201	6.15563759424418e-07	0.171405921685818	0.0196574971415631	AP-MS
HrasS17N	APEX2	shared	no	cytosol	0.571904465810653	0.000770176577400726	0.870264576476311	1.38072047672464e-07	TbID
Raf1S257L	APEX2	shared	no	cytosol	0.755226795564291	7.63250764667763e-05	1.17478573968566	6.25323593804602e-09	TbID
MEK2DD	APMAP	AP-MS	no	ER	1.18031147874313	1.1906792104778e-05	0.828766415902611	0.143419117513467	Both
HrasG13R	APMAP	TbID	no	ER	-0.811631954798115	0.00206464197595666	1.63873700105523	0.00873918368780594	Both
Raf1D486A	APMAP	TbID	no	ER	-0.660135609470599	0.00125325400503409	1.71362817276519	0.00515435664513865	Both
BrafG469A	APOBEC3B	TbID	no	NA	NA	NA	1.55452344423983	7.06325608006904e-10	TbID
BrafV600E	APOBEC3B	TbID	no	NA	NA	NA	2.09872910065458	1.043357122396e-11	TbID
Raf1S259F	APOBEC3B	TbID	no	NA	NA	NA	1.0714640325392	1.0184080638006e-08	TbID
Raf1S257L	APOBEC3B	TbID	no	NA	NA	NA	0.91371567374262	5.98061449161873e-08	TbID
MEK1DD	APOBEC3B	TbID	no	NA	NA	NA	0.878553583213949	1.36014496039929e-07	TbID
HrasG13R	APOBEC3B	TbID	no	NA	NA	NA	1.15773888595414	3.59969634820356e-08	TbID
MEK2DD	APOBEC3B	TbID	no	NA	NA	NA	0.929745852915792	3.89994712182021e-08	TbID
HrasS17N	APOBEC3D	TbID	no	NA	NA	NA	1.44381748378803	1.14177779227017e-05	TbID
Raf1S257L	APOBEC3D	TbID	no	NA	NA	NA	1.0412724684911	0.000245809083178615	TbID
Raf1S259F	APOLD1	TbID	no	NA	NA	NA	0.887922632269041	5.91881570894504e-06	TbID
Raf1S257L	APOLD1	TbID	no	NA	NA	NA	0.84334196255049	3.23665749474445e-05	TbID
HrasS17N	APOOL	shared	no	mitochondrion	0.385737414538943	0.00620264157215685	0.869231402459343	6.86339986457845e-08	TbID
Raf1D486A	APRT	TbID	yes	cytosol	-0.0823447482521504	0.688605621264719	1.0398237969527	6.76563983620554e-07	TbID
HrasS17N	APTX	shared	yes	nucleus	0.940155076673191	0.00230190496281248	0.960608058061163	1.08944281327681e-07	TbID
NrasS17N	APTX	TbID	yes	nucleus	0.495089031926737	0.0721711027878744	0.846822901989806	1.91536432890923e-06	TbID
ArafD447A	AQR	AP-MS	no	nucleus	1.2005940817702	5.03783921587098e-08	0.164400049188392	0.186207126760058	AP-MS
MEK2AA	ARAF	core	no	14-3-3_scaffold	5.84197397012577	4.151940971748e-08	2.41357451202131	9.63137997754052e-14	Both
BrafD594N	ARAF	shared	no	14-3-3_scaffold	1.6330944140517	0.00403874245882247	0.669432525937843	4.94833292269659e-08	Both
NrasQ61K	ARAF	shared	no	14-3-3_scaffold	3.77261549796038	7.04813548333352e-06	0.394038948133551	1.34400028515091e-05	Both
ArafS214P	ARAF	core	no	14-3-3_scaffold	7.80604338758026	9.68682485752678e-09	7.11328754070953	9.85063851022423e-18	Both
BrafV600E	ARAF	core	no	14-3-3_scaffold	1.53568368789545	0.00280850058011189	1.00332650970215	2.91651551102473e-10	Both
NrasQ61R	ARAF	shared	no	14-3-3_scaffold	4.17715753866967	8.40964373918599e-07	0.298926733614737	0.000375932339207342	Both
KrasG12D	ARAF	shared	no	14-3-3_scaffold	2.39482186251305	4.62795936917734e-10	0.306900036613767	0.00029431800735841	Both
MEK1WT	ARAF	shared	no	14-3-3_scaffold	1.90572869788402	0.00331943650648787	0.61409615190956	4.86574820852878e-08	Both
ArafWT	ARAF	core	no	14-3-3_scaffold	7.61638808336214	8.49197532270734e-10	7.18904189795009	6.40562232770972e-17	Both
MEK2WT	ARAF	core	no	14-3-3_scaffold	6.19782529753622	2.33802948143062e-08	2.7332438779908	1.70473255865368e-13	Both
MEK2DD	ARAF	core	no	14-3-3_scaffold	5.62360281047075	2.99804912681624e-08	1.48755561945537	3.15555777853519e-11	Both
HrasQ61R	ARAF	shared	no	14-3-3_scaffold	3.57530085708501	2.2738325481429e-05	0.361276774557381	4.69121764348662e-05	Both
KrasG12V	ARAF	shared	no	14-3-3_scaffold	2.49986716818241	5.76558174840758e-11	0.249482244900417	0.000628208497382141	Both
ArafD447A	ARAF	core	no	14-3-3_scaffold	7.83107856531452	5.48381357032818e-10	6.87509638358986	2.25539510493744e-18	Both
NrasWT	ARAF	shared	no	14-3-3_scaffold	1.47547565797357	0.0140797533018014	0.159510726548235	0.0167932370535444	Both
HrasG13R	ARAF	shared	no	14-3-3_scaffold	3.38752651749478	7.95474298109603e-05	0.270267648868194	0.000339406534132948	Both
MEK1DD	ARAF	core	no	14-3-3_scaffold	4.99509536971245	2.81103017329102e-07	0.998474863463981	1.94472922579323e-09	Both
NrasQ61R	ARAP3	shared	no	NA	1.21807939811958	1.30787856172439e-05	0.318065531282524	0.000225173147486449	AP-MS
BrafV600E	ARAP3	shared	no	NA	1.23448261183288	1.13928920911296e-05	0.136213064126577	0.0324508429894942	AP-MS
MEK2DD	ARAP3	shared	no	NA	1.05652227877334	4.5008939651274e-05	0.464764997477205	2.71344042777654e-06	AP-MS
BrafG469A	ARC	core	yes	NA	3.00910994634369	2.9331432127288e-06	3.60551158946955	6.83440575552656e-10	Both
BrafV600E	ARC	core	yes	NA	4.087049011641	1.5443627378352e-07	4.52408229315154	4.49194612219824e-11	Both
MEK2DD	ARC	core	yes	NA	2.62921515384945	8.93887233806616e-06	3.20878665615207	2.96506963888376e-09	Both
Raf1S259F	ARC	core	yes	NA	2.52037712443371	1.01572273755101e-05	2.88053527888906	8.35745293907609e-09	Both
ERK2WT	ARC	AP-MS	yes	NA	1.50726032024658	0.0262652969449631	-0.345849738239919	0.16828308403616	Both
ArafS214P	ARC	core	yes	NA	1.39660240973741	0.00106958857788109	1.7650907741318	1.39168144289279e-06	Both
MEK1DD	ARC	core	yes	NA	3.38236539471121	1.8231285326811e-06	4.00892480700567	4.97551007236604e-10	Both
Raf1S257L	ARC	core	yes	NA	2.82767894874343	2.05965742056783e-06	3.22594397620972	4.82668003124932e-09	Both
MEK2DD	ARCN1	shared	no	ERGIC	0.259924157062243	0.0498690995683396	1.14505394028929	1.16421192090404e-10	TbID
BrafG469A	AREG	TbID	yes	NA	NA	NA	2.13750437210877	1.10072575046245e-08	TbID
Raf1S257L	AREG	TbID	yes	NA	NA	NA	0.99392851811105	5.03233725637667e-05	TbID
BrafV600E	AREG	TbID	yes	NA	NA	NA	1.81627468439809	8.07974442831904e-08	TbID
Raf1D486A	AREG	TbID	yes	NA	NA	NA	1.01152249925301	2.54321899454057e-05	TbID
MEK1DD	AREG	TbID	yes	NA	NA	NA	2.29359173784504	1.12378025594549e-08	TbID
HrasS17N	AREG	TbID	yes	NA	NA	NA	0.854119897324523	0.000404228793284246	TbID
MEK2DD	AREG	TbID	yes	NA	NA	NA	1.38697798723644	6.88201499659754e-07	TbID
Raf1S259F	AREG	TbID	yes	NA	NA	NA	1.28520033856196	2.71621509046407e-06	TbID
Raf1D486A	ARF1	TbID	yes	cytosol	NA	NA	0.975081185514074	6.55710296831651e-06	TbID
Raf1S259F	ARF1	TbID	yes	cytosol	NA	NA	1.00774361261236	1.72299040774917e-07	TbID
BrafG469A	ARF1	TbID	yes	cytosol	NA	NA	0.900416844466115	1.23178772831149e-06	TbID
BrafWT	ARF1	TbID	yes	cytosol	NA	NA	1.04531230307202	6.2730817405261e-07	TbID
MEK2WT	ARF1	TbID	yes	cytosol	NA	NA	0.876251514865935	1.87614065501326e-06	TbID
ArafS214P	ARF1	TbID	yes	cytosol	NA	NA	1.02265730705752	7.43500308734541e-07	TbID
ArafD447A	ARF1	TbID	yes	cytosol	NA	NA	1.02846606740832	4.67616107743441e-07	TbID
BrafG469A	ARF4	TbID	no	ERGIC	-0.264083878453942	0.240828442890056	0.870440138566614	7.26913547734907e-07	TbID
MEK2DD	ARFGAP1	TbID	no	trans-Golgi	0.165627413256289	0.343228322068275	1.00409658032368	2.37719745959952e-07	TbID
MEK2DD	ARFIP2	TbID	no	trans-Golgi	-0.138904404503414	0.153675987440547	1.01882591900873	1.39447557806562e-08	Both
MEK2AA	ARFIP2	TbID	no	trans-Golgi	0.0787207500237546	0.593317691934216	0.934768777979336	3.10189399602363e-08	Both
MEK1WT	ARFIP2	shared	no	trans-Golgi	1.0360877981497	2.33669133578107e-06	0.843993924124647	7.63905551527667e-08	Both
HrasG13R	ARHGAP11A	AP-MS	no	nucleus	1.04845786248534	0.0119827028011827	-0.23533336029982	0.00294487457556444	AP-MS
MEK2AA	ARHGAP17	shared	no	cytosol	0.543936826282442	0.00128036098258631	0.926888106940846	1.55649135599451e-08	TbID
HrasQ61R	ARHGAP18	TbID	yes	cytosol	NA	NA	0.995937083332873	2.42083104068514e-08	TbID
NrasQ61R	ARHGAP18	TbID	yes	cytosol	NA	NA	0.932492570241932	2.67516939642859e-08	TbID
MEK1DD	ARHGAP19	AP-MS	no	unclassified	1.03080744432306	0.0463713271262606	-0.184302225966861	0.0396481029434006	AP-MS
NrasQ61K	ARHGAP28	core	no	NA	2.3611916219793	6.17219776344207e-09	1.2299916981335	1.8143831049262e-07	Both
NrasQ61R	ARHGAP28	core	no	NA	3.81098675762101	2.31496902973453e-10	1.42410351506528	3.74302601529794e-08	Both
KrasG12V	ARHGAP28	core	no	NA	1.30737393679411	1.52974649281618e-09	1.56356662766379	1.35624873538975e-07	Both
HrasG13R	ARHGAP28	shared	no	NA	1.41045627248314	0.000102781438649982	0.759222375774974	6.58353445815317e-06	Both
KrasG12D	ARHGAP28	core	no	NA	1.08846317641386	2.43378632716894e-07	1.6022231146911	3.84372486978212e-08	Both
HrasQ61R	ARHGAP28	core	no	NA	2.69001527695573	4.97179220521159e-07	1.266992940785	1.56721437043661e-07	Both
ERK2WT	ARHGAP29	shared	no	NA	0.473255716827872	0.0114026475972699	0.949049181403112	1.16568527355848e-08	TbID
MEK2DD	ARHGAP29	TbID	no	NA	0.147219536252212	0.365273138438077	0.953054545949873	2.40383887731176e-09	TbID
MEK2DD	ARHGAP31	shared	yes	NA	0.818135004341832	0.00547293161783599	1.50436360118766	5.19121367388698e-12	Both
ERK1DD	ARHGAP31	TbID	yes	NA	-0.0023246178178902	0.995395438447001	0.873534190043529	2.04192473537558e-08	Both
ERK1WT	ARHGAP31	TbID	yes	NA	0.212682621398107	0.508705474866895	1.19071437160904	2.27009015644341e-10	Both
MEK1DD	ARHGAP31	shared	yes	NA	1.00213552090746	0.00330009179459721	0.709022139719698	1.10412605223956e-07	Both
ERK2WT	ARHGAP31	TbID	yes	NA	0.121052632162283	0.730740545865595	1.01038316247065	5.33537801622143e-10	Both
BrafG469A	ARHGAP42	AP-MS	no	NA	1.25374025935083	8.91461213299292e-06	-0.0235852448355262	0.727630281809021	Both
MEK2DD	ARHGAP42	shared	no	NA	0.904824451262244	0.000130344510418158	1.27388826401404	3.9693808277874e-10	Both
MEK2DD	ARHGAP45	TbID	no	NA	-0.077453118922958	0.804912253734058	1.11752173898402	1.16385347712823e-06	TbID
HrasS17N	ARHGAP8	shared	no	unclassified	1.3182771653375	2.42599128175963e-07	0.582356534917948	3.15607088502336e-06	AP-MS
MEK2DD	ARHGEF16	TbID	no	cytosol	0.428374403698481	0.323868873241562	1.14204489833433	8.54565228015266e-10	TbID
NrasQ61R	ARHGEF17	shared	no	NA	1.54928543873006	0.000211950686789573	0.672963558445161	2.13897355923843e-07	Both
HrasS17N	ARHGEF17	AP-MS	no	NA	1.30729684020345	0.000387015191258099	-0.0302127251517946	0.641707808709491	Both
KrasG12D	ARHGEF17	core	no	NA	0.74435600952111	2.8963937081698e-06	1.1980660486729	1.1488518007242e-07	Both
KrasG12V	ARHGEF17	shared	no	NA	0.538636476633594	1.37449380595803e-06	0.891686034331556	3.67610676739849e-07	Both
ERK1DD	ARHGEF26	shared	no	NA	0.532268070091591	0.0426145210885864	1.25879355127513	9.02710220462007e-11	TbID
ERK1WT	ARHGEF26	shared	no	NA	0.773491619233084	0.00639355339134213	1.16529111800357	1.95321851132269e-10	TbID
ERK2AA	ARHGEF26	shared	no	NA	0.813174890418031	0.00317037167292857	1.02190305999561	1.50476750802418e-09	TbID
ERK2WT	ARHGEF26	shared	no	NA	0.860805289998651	0.00329687218347612	1.33472529798777	1.25303497026994e-10	TbID
ERK1AA	ARHGEF26	shared	no	NA	0.54116180258677	0.0336800059528936	0.968166185539589	7.40265769379706e-09	TbID
NrasQ61R	ARHGEF40	shared	no	unclassified	1.2190922946217	0.000176024579602096	0.281369933159287	0.000159984064154491	AP-MS
Raf1S257L	ARHGEF40	shared	no	unclassified	1.40237585374936	2.68785034713511e-05	0.353235259373701	5.89918804400998e-06	AP-MS
NrasQ61R	ARHGEF6	AP-MS	yes	plasma_membrane	1.00586688434194	0.000493777977673806	0.156998300236176	0.0621406468406188	AP-MS
HrasWT	ARHGEF6	AP-MS	yes	plasma_membrane	1.27997166596636	0.000246182514899893	0.0314505569022759	0.742941666499386	AP-MS
MEK2DD	ARHGEF7	TbID	no	plasma_membrane	-0.05197304417702	0.670222415841531	1.22142495089975	2.05159836242852e-09	Both
NrasQ61R	ARHGEF7	shared	no	plasma_membrane	0.773209173066922	2.73367402672425e-05	1.20533292439251	1.79802305755101e-08	Both
HrasG13R	ARHGEF7	shared	no	plasma_membrane	1.02386543059733	6.19861803195404e-05	0.677366833980321	3.3026367913437e-06	Both
NrasQ61R	ARID3A	shared	no	nucleus	1.0675307469585	6.66927067867977e-05	0.226800473356849	0.0208509451505854	AP-MS
KrasG12D	ARIH1	shared	no	cytosol	1.7446044479897	1.73696342113417e-08	0.639695269566168	6.26023588314332e-05	AP-MS
KrasS17N	ARIH1	shared	no	cytosol	1.75698753047577	2.26132248032413e-07	0.542328394901119	4.57254408028776e-06	AP-MS
KrasG12V	ARIH1	shared	no	cytosol	1.73872668653721	4.45258763620257e-09	0.626794736794878	8.71017400790782e-06	AP-MS
KrasWT	ARIH1	shared	no	cytosol	1.63606584281095	1.91758861030237e-07	0.673192484453436	3.74525930665832e-05	AP-MS
KrasS17N	ARIH2	shared	no	cytosol	1.29905957100894	1.41613462598701e-07	0.486377162704887	3.95464961396845e-05	AP-MS
KrasG12D	ARIH2	shared	no	cytosol	1.2806741141568	1.08118022863961e-07	0.684787582769662	0.00164992969645866	AP-MS
KrasG12V	ARIH2	shared	no	cytosol	1.24707358359339	3.66812158095415e-09	0.644958047045437	4.93695071351548e-05	AP-MS
KrasWT	ARIH2	shared	no	cytosol	1.25068570627464	3.01885229350402e-07	0.767027588572695	0.00072241256006955	AP-MS
NrasQ61R	ARL15	shared	no	plasma_membrane	1.46867553779776	9.79950429877801e-06	0.56609476972689	2.22655183668366e-06	AP-MS
BrafV600E	ARL5B	TbID	no	Golgi	-0.325217802575703	0.317227119285752	0.879712312609439	1.57164577410124e-09	TbID
MEK1DD	ARL5B	TbID	no	Golgi	0.364618921360533	0.297255210376593	0.933564656415767	3.68152093517919e-09	TbID
